Source,File,Bytes,Lines,RootNodeCount,DistinctNodeTypes,HasLairNodes,HasFactionWarNodes
Base,GameLite/GameData/QuestNodePrototypes/SQ102_C01.cfg,401,16,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ102_MercDead.cfg,37214,1201,62,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ102_P.cfg,83007,2876,141,24,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ102_RoofDoorFix.cfg,2952,95,6,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ103.cfg,326751,11447,480,47,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ103_Audio.cfg,13250,411,22,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ103_C01.cfg,2260,79,5,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ103_P.cfg,50520,1819,68,24,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ10_Audio.cfg,9133,273,16,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ10_C01.cfg,90440,3015,112,20,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ10_OWL.cfg,82925,2489,91,20,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ10_P.cfg,175136,6186,233,35,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ13.cfg,110721,3899,147,22,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ13_OWL.cfg,100782,3467,136,33,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ13_P.cfg,41367,1557,44,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ13_P_Topics.cfg,10056,342,9,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ18.cfg,332680,10624,308,34,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ18_Audio.cfg,5399,184,8,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ18_C01.cfg,66159,2017,65,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ18_OWL.cfg,12596,418,13,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ18_P.cfg,35857,1132,36,16,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ20.cfg,553348,20139,721,39,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ20_1st_Equip.cfg,3519,111,7,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ20_2nd_Equip.cfg,3525,111,7,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ20_3rd_Equip.cfg,3525,111,7,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ20_4th_Equip.cfg,6119,200,11,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ20_5th_Equip.cfg,8579,275,15,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ20_Audio.cfg,27967,846,39,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ20_C01.cfg,5656,179,8,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ20_C02.cfg,5693,179,8,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ20_C03.cfg,5687,179,8,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ20_C04.cfg,12314,386,14,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ20_C05.cfg,17494,551,19,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ20_Light.cfg,15759,456,28,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ20_OWL.cfg,14285,518,20,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ20_P.cfg,232304,8414,293,25,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ25.cfg,377825,13135,431,31,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ25_Audio.cfg,3651,121,7,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ25_OWL.cfg,38534,1197,40,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ25_P.cfg,102214,3808,121,24,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ47.cfg,252076,8888,324,28,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ47_Audio.cfg,4225,128,8,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ47_C01.cfg,98780,3404,131,24,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ47_C02.cfg,20263,618,20,10,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ47_OWL.cfg,228348,8243,273,39,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ50.cfg,65505,2327,79,24,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ50_Audio.cfg,373,14,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ50_OWL.cfg,27852,905,27,12,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ81.cfg,430371,15224,549,36,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ81_Audio.cfg,2874,89,6,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ81_OWL.cfg,46394,1550,43,12,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ86.cfg,185014,5574,184,24,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ86_Audio.cfg,2055,68,5,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ86_P.cfg,132590,4037,154,26,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ86_VFX.cfg,3349,104,6,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ87.cfg,260084,9272,323,36,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ87_C01.cfg,12699,393,11,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ87_C02.cfg,8118,244,6,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ87_P.cfg,75866,2772,122,26,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ88.cfg,522593,18094,626,42,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ88_C01.cfg,18713,654,25,15,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ88_P.cfg,129428,4518,177,28,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ88_VFX.cfg,11129,335,16,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ89.cfg,289715,10452,361,37,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ89_P.cfg,64531,2139,70,18,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ90.cfg,344180,11546,385,38,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ90_Audio.cfg,12201,372,16,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ90_P.cfg,63160,1949,82,25,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ91.cfg,325676,11815,407,31,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ91_P.cfg,90629,3363,104,18,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ92.cfg,176567,5541,184,30,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ92_Audio.cfg,1437,46,3,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ92_P.cfg,26265,935,43,18,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ93.cfg,364139,12798,426,21,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ93_P.cfg,31105,957,45,15,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ94.cfg,463408,16413,528,39,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ94_Audio.cfg,407,16,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ94_C01.cfg,8596,348,10,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ94_C02.cfg,1611,60,4,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ94_C03.cfg,7793,258,14,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ94_C04.cfg,53645,1920,69,12,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ94_P.cfg,166178,6103,202,32,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ95.cfg,112643,3969,145,29,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ95_Audio.cfg,4453,145,8,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ95_BanditRoute_Big.cfg,10238,346,12,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ95_BanditRoute_Small.cfg,6415,217,9,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ95_BanditWatchman.cfg,6309,217,9,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ95_BanzaiRadio.cfg,2096,78,3,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ95_Chatter.cfg,23420,920,25,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ95_CombatInCave.cfg,43024,1434,49,14,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ95_ElectricityEffects.cfg,12719,418,19,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ95_P.cfg,81838,2960,106,30,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ95_RatsScene.cfg,23252,782,31,13,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ95_StormyWeather.cfg,3376,116,6,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ96.cfg,6462,233,13,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ96_C01.cfg,32187,1106,45,17,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ96_C02.cfg,61877,2182,72,16,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ96_C03.cfg,34647,1196,49,23,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ96_P.cfg,35427,1234,66,14,true,false
Base,GameLite/GameData/QuestNodePrototypes/SQ97.cfg,126260,4230,160,29,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ97_Audio.cfg,2782,92,6,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ97_BrokenGenerator.cfg,2175,79,5,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ97_C01.cfg,9807,340,10,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ97_IOFix.cfg,4870,157,11,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ97_LightsON.cfg,11253,390,16,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ97_P.cfg,38795,1374,56,23,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ97_Welcome.cfg,23527,785,32,13,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ98.cfg,115592,3938,148,26,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ98_Audio.cfg,4487,152,7,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ98_C01.cfg,5546,200,8,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ98_C02.cfg,3943,142,6,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ98_P.cfg,23650,825,41,18,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ99.cfg,92177,3203,100,24,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ99_C01.cfg,3605,138,6,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ99_C02.cfg,10309,363,14,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SQ99_P.cfg,32779,1134,42,17,true,false
Base,GameLite/GameData/QuestNodePrototypes/SU_L_GeneralBP.cfg,47164,1642,75,12,false,false
Base,GameLite/GameData/QuestNodePrototypes/ScarBossfight_Test.cfg,48479,1521,48,11,false,false
Base,GameLite/GameData/QuestNodePrototypes/ScheduledTest.cfg,1225,43,3,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/Shevchenko_Hub.cfg,203511,7060,221,26,true,false
Base,GameLite/GameData/QuestNodePrototypes/Shevchenko_Hub_Wrappers.cfg,18917,704,21,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/Shevchenko_Radio.cfg,74168,2608,89,18,false,false
Base,GameLite/GameData/QuestNodePrototypes/Shipyard_Hub.cfg,385,14,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/Skadovsk_Hub.cfg,401418,14109,418,30,true,false
Base,GameLite/GameData/QuestNodePrototypes/Skadovsk_Hub_Wrappers.cfg,27266,1018,26,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/Skadovsk_Radio.cfg,152605,5524,160,17,false,false
Base,GameLite/GameData/QuestNodePrototypes/SmallZone_ANC.cfg,6533,223,12,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/SmallZone_GD.cfg,23428,772,47,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/SmallZone_L.cfg,133723,4800,144,16,true,false
Base,GameLite/GameData/QuestNodePrototypes/SmallZone_L_KPPSever_Camp.cfg,3379,93,6,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/SmallZone_L_KPPVostok_Camp.cfg,1864,54,4,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/SmallZone_L_KPPZapad_Camp.cfg,33638,963,33,12,true,false
Base,GameLite/GameData/QuestNodePrototypes/SmallZone_SQ_L.cfg,52838,1846,93,10,false,false
Base,GameLite/GameData/QuestNodePrototypes/Space_bubble_quest.cfg,44887,1247,66,9,false,false
Base,GameLite/GameData/QuestNodePrototypes/SpawnBanditsForE3_DELETE.cfg,3370,96,6,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/StrelokBossfight.cfg,4380,119,8,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/Swamp_ANC.cfg,3317,119,7,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/Swamp_GD.cfg,6060,187,12,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/Swamp_L.cfg,11637,440,24,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/Swamp_L_ClearSky_AnomalyLogic.cfg,21745,613,21,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/Swamp_L_E05_MQ01.cfg,258180,8780,300,32,true,false
Base,GameLite/GameData/QuestNodePrototypes/Swamp_L_E05_MQ02.cfg,62090,2164,55,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/Swamp_L_E05_MQ03.cfg,75058,2101,102,18,true,false
Base,GameLite/GameData/QuestNodePrototypes/Swamp_L_E05_MQ04.cfg,409,14,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/Swamp_SQ_L.cfg,12936,434,24,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/TD.cfg,18892,673,30,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/TEMP_GDEQ1919.cfg,2723,80,5,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/TEMP_GDEQ_TestCA.cfg,2707,80,5,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/TSQ.cfg,33921,1140,47,10,false,false
Base,GameLite/GameData/QuestNodePrototypes/Terricon_Hub.cfg,386836,13518,403,24,true,false
Base,GameLite/GameData/QuestNodePrototypes/Terricon_Hub_Wrappers.cfg,19389,725,19,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/Terricon_Radio.cfg,249974,9064,250,14,false,false
Base,GameLite/GameData/QuestNodePrototypes/TestEncounter_EQ04.cfg,111821,3313,147,17,false,false
Base,GameLite/GameData/QuestNodePrototypes/TestQuest_UI_UX.cfg,580233,17841,893,25,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_AI.cfg,105841,3434,142,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_Condition_ItemInContainer.cfg,33783,929,36,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_Condition_ItemInIntentoryNPC.cfg,36791,993,38,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_Condition_ItemInInventory.cfg,36719,1005,40,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_Conditions.cfg,212010,7427,282,14,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_DialogAnimShowcase.cfg,24223,773,30,8,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_Dialogue.cfg,94533,2927,105,10,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_DugaDestr.cfg,1298,38,3,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_Escort.cfg,12199,397,15,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_Gamescom_CA.cfg,14524,451,17,9,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_Gamescom_CA_Logic.cfg,8337,254,10,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_IO_Gym_WP.cfg,203951,6208,462,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_Locomotion.cfg,20823,657,29,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_LookAt.cfg,3083,106,5,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_MakeFriend.cfg,1900,63,4,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_OnJournalQuestEvent.cfg,22275,644,35,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_OnNoticedEvent.cfg,10363,317,20,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_Regenerated_Container.cfg,2117,64,4,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_ScheduledContainer_Contents.cfg,1557,45,3,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_Scheduled_Blueprint_Negative.cfg,1484,43,3,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_Technical_Container.cfg,749,24,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/Test_TeleportRotation.cfg,15556,494,22,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/Timer.cfg,1053,41,3,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/UI_QTC.cfg,156398,5065,227,20,false,false
Base,GameLite/GameData/QuestNodePrototypes/UI_QTC_Quest.cfg,111968,3266,134,23,false,false
Base,GameLite/GameData/QuestNodePrototypes/UI_QTC_TestCase4.cfg,14196,433,17,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/UI_QTC_TestCase6_main.cfg,228128,6704,286,29,false,false
Base,GameLite/GameData/QuestNodePrototypes/UI_QTC_Test_Case4_main.cfg,110205,3106,102,11,false,false
Base,GameLite/GameData/QuestNodePrototypes/VFX.cfg,8192,282,14,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/VFX_Run.cfg,1784,63,4,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/VFX_Sprint.cfg,1829,63,4,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/VFX_TechicalNode.cfg,1387,48,4,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/VFX_Walk.cfg,1799,63,4,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/WildIsland_GD.cfg,2714,82,6,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/WildIsland_L.cfg,13256,468,22,10,false,false
Base,GameLite/GameData/QuestNodePrototypes/WildIsland_L_FaustCave.cfg,9491,279,11,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/WildIsland_SQ_L.cfg,6219,203,12,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/Wildisland_L_Azimuth_Camp.cfg,456,14,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/Wildisland_L_SPO_Camp.cfg,823,24,3,3,false,false
Base,GameLite/GameData/QuestNodePrototypes/Yanov_GD.cfg,5009,156,10,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/Yanov_Hub.cfg,361550,12757,401,26,true,false
Base,GameLite/GameData/QuestNodePrototypes/Yanov_L.cfg,15686,502,22,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/Yanov_L_Corpus_Camp.cfg,429,14,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/Yanov_Radio.cfg,195501,6182,170,13,false,false
Base,GameLite/GameData/QuestNodePrototypes/Yanov_SQ_L.cfg,6230,229,13,7,false,false
Base,GameLite/GameData/QuestNodePrototypes/Yantar_GD.cfg,366,14,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/Yantar_L.cfg,361,14,2,2,false,false
Base,GameLite/GameData/QuestNodePrototypes/Yantar_L_YantarZavod_Camp.cfg,7357,203,11,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/Yantar_SQ_L.cfg,4214,167,10,4,false,false
Base,GameLite/GameData/QuestNodePrototypes/Zalesie_Hub.cfg,563407,19850,624,32,true,false
Base,GameLite/GameData/QuestNodePrototypes/Zalesie_Hub_Wrappers.cfg,17255,656,15,5,false,false
Base,GameLite/GameData/QuestNodePrototypes/Zalesie_Radio.cfg,203873,7388,199,14,false,false
Base,GameLite/GameData/QuestNodePrototypes/Zaton_GD.cfg,9590,291,18,6,false,false
Base,GameLite/GameData/QuestNodePrototypes/lairs.cfg,2844,101,7,5,true,false
Base,GameLite/GameData/QuestNodePrototypes/rootgraph.cfg,67467,2366,108,6,false,false
DLC1,DLCGameData/DLC1/QuestNodePrototypes.cfg,26839580,782135,28225,94,true,true
Deluxe,DLCGameData/Deluxe/QuestNodePrototypes.cfg,574666,17373,642,38,true,false
Ultimate,DLCGameData/Ultimate/QuestNodePrototypes.cfg,194050,5648,209,17,false,false
PreOrder,DLCGameData/PreOrder/QuestNodePrototypes.cfg,86197,2482,93,15,false,false
