Source,File,NodeSID,QuestSID,NodeType,ConditionType,EventType,TargetQuestGuid,TargetLairPlaceholder,FactionWarPlaceholder,Faction,PresetName,Activate,ForceDespawn,ConnectionCount,TargetResolvedIn,TargetLevelName,AllOtherFields
Base,GameLite/GameData/QuestNodePrototypes/E03_MQ02.cfg,E03_MQ02_ToggleLairActivity_OldFactory_Neutral_2,E03_MQ02,ToggleLairActivity,,,C78B5F4B4F599F319839D5BDAA271845,,,,,true,false,2,,,NodePrototypeVersion=2
Base,GameLite/GameData/QuestNodePrototypes/E03_MQ02.cfg,E03_MQ02_ToggleLairActivity_OldFactory_Ward,E03_MQ02,ToggleLairActivity,,,B5D4C3B74242E8219335EE9CC7C58B92,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/B5D4C3B74242E8219335EE9CC7C58B92.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E03_MQ02.cfg,E03_MQ02_ToggleLairActivity_OldFactory_Ward_1,E03_MQ02,ToggleLairActivity,,,B5D4C3B74242E8219335EE9CC7C58B92,,,,,true,false,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/B5D4C3B74242E8219335EE9CC7C58B92.cfg,WorldMap_WP,NodePrototypeVersion=3
Base,GameLite/GameData/QuestNodePrototypes/E03_MQ02_P.cfg,E03_MQ02_P_ToggleLairActivity_Isolator_1,E03_MQ02_P,ToggleLairActivity,,,F976F1F74D7BEB25F02A989A833767C5,,,,,true,false,1,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E03_MQ02_P.cfg,E03_MQ02_P_ToggleLairActivity_Isolator_2,E03_MQ02_P,ToggleLairActivity,,,F976F1F74D7BEB25F02A989A833767C5,,,,,true,false,1,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E03_MQ02_P.cfg,E03_MQ02_P_ToggleLairActivity_OldFactory_Neutral_1,E03_MQ02_P,ToggleLairActivity,,,C78B5F4B4F599F319839D5BDAA271845,,,,,true,false,1,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E03_MQ02_P.cfg,E03_MQ02_P_ToggleLairActivity_OldFactory_Neutral_2,E03_MQ02_P,ToggleLairActivity,,,C78B5F4B4F599F319839D5BDAA271845,,,,,true,false,1,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E03_MQ02_P.cfg,E03_MQ02_P_ToggleLairActivity_OldFactory_Ward_1,E03_MQ02_P,ToggleLairActivity,,,B5D4C3B74242E8219335EE9CC7C58B92,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/B5D4C3B74242E8219335EE9CC7C58B92.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E03_MQ05_P.cfg,E03_MQ05_P_ToggleLairActivity_Excavation_Activate,E03_MQ05_P,ToggleLairActivity,,,93C773F44804620BD4811EB3A71ED5B0,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/93C773F44804620BD4811EB3A71ED5B0.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E03_MQ05_P.cfg,E03_MQ05_P_ToggleLairActivity_Excavation_Deactivate,E03_MQ05_P,ToggleLairActivity,,,93C773F44804620BD4811EB3A71ED5B0,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/93C773F44804620BD4811EB3A71ED5B0.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E03_MQ06_P.cfg,E03_MQ06_P_ToggleLairActivity_Sawmill_Activate,E03_MQ06_P,ToggleLairActivity,,,272C72854A6DA932FCF2F080DECA888A,,,,,true,false,1,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E03_MQ06_P.cfg,E03_MQ06_P_ToggleLairActivity_Sawmill_Deactivate,E03_MQ06_P,ToggleLairActivity,,,272C72854A6DA932FCF2F080DECA888A,,,,,false,true,1,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E04_MQ01_P.cfg,E04_MQ01_P_ToggleLairActivity,E04_MQ01_P,ToggleLairActivity,,,4926E9234F53D13036E3FD9C81611D0D,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/4926E9234F53D13036E3FD9C81611D0D.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E04_MQ01_P.cfg,E04_MQ01_P_ToggleLairActivity_1,E04_MQ01_P,ToggleLairActivity,,,409FCB2D4D81894F2A6B0499448E827B,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/409FCB2D4D81894F2A6B0499448E827B.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E04_MQ01_P.cfg,E04_MQ01_P_ToggleLairActivity_2,E04_MQ01_P,ToggleLairActivity,,,4926E9234F53D13036E3FD9C81611D0D,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/4926E9234F53D13036E3FD9C81611D0D.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E04_MQ01_P.cfg,E04_MQ01_P_ToggleLairActivity_3,E04_MQ01_P,ToggleLairActivity,,,409FCB2D4D81894F2A6B0499448E827B,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/409FCB2D4D81894F2A6B0499448E827B.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E04_MQ01_P.cfg,E04_MQ01_P_ToggleLairActivity_4,E04_MQ01_P,ToggleLairActivity,,,4926E9234F53D13036E3FD9C81611D0D,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/4926E9234F53D13036E3FD9C81611D0D.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E04_MQ01_P.cfg,E04_MQ01_P_ToggleLairActivity_5,E04_MQ01_P,ToggleLairActivity,,,409FCB2D4D81894F2A6B0499448E827B,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/409FCB2D4D81894F2A6B0499448E827B.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E04_MQ02.cfg,E04_MQ02_ToggleLairActivity,E04_MQ02,ToggleLairActivity,,,F61DB6E54CCB99E99DA2C4876D0F5244,,,,,false,true,1,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E04_MQ02.cfg,E04_MQ02_ToggleLairActivity_1,E04_MQ02,ToggleLairActivity,,,F61DB6E54CCB99E99DA2C4876D0F5244,,,,,true,false,2,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E05_EQ01.cfg,E05_EQ01_ToggleLairActivity,E05_EQ01,ToggleLairActivity,,,2D2922F543E89A08DCA05A9C0693A74B,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/2D2922F543E89A08DCA05A9C0693A74B.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E05_EQ01.cfg,E05_EQ01_ToggleLairActivity_1,E05_EQ01,ToggleLairActivity,,,2D2922F543E89A08DCA05A9C0693A74B,,,,,true,false,3,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/2D2922F543E89A08DCA05A9C0693A74B.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E05_EQ02.cfg,E05_EQ02_ToggleLairActivity,E05_EQ02,ToggleLairActivity,,,46C61A5E4E02DCB2C3CF67884D0C0013,,,,,false,true,0,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/46C61A5E4E02DCB2C3CF67884D0C0013.cfg,WorldMap_WP,NodePrototypeVersion=1;Launchers=
Base,GameLite/GameData/QuestNodePrototypes/E05_EQ02.cfg,E05_EQ02_ToggleLairActivity_STD127808,E05_EQ02,ToggleLairActivity,,,3085E7794D0A55A9281505B597C74ED1,,,,,false,true,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/3085E7794D0A55A9281505B597C74ED1.cfg,WorldMap_WP,NodePrototypeVersion=2
Base,GameLite/GameData/QuestNodePrototypes/E05_EQ03_P.cfg,E05_EQ03_P_ToggleLairActivity,E05_EQ03_P,ToggleLairActivity,,,525547394F934C385B04ECA9265E59B1,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/525547394F934C385B04ECA9265E59B1.cfg,WorldMap_WP,NodePrototypeVersion=1;BrokenGameDataFilter=EBrokenGameDataFilter::UnderDraftComment
Base,GameLite/GameData/QuestNodePrototypes/E05_EQ03_P.cfg,E05_EQ03_P_ToggleLairActivity_1,E05_EQ03_P,ToggleLairActivity,,,525547394F934C385B04ECA9265E59B1,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/525547394F934C385B04ECA9265E59B1.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E05_MQ02.cfg,E05_MQ02_ToggleLairActivity_snork_cave,E05_MQ02,ToggleLairActivity,,,4678A8A24CF1AAF843B150AEA4BE8554,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/4678A8A24CF1AAF843B150AEA4BE8554.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E05_MQ03.cfg,E05_MQ03_ToggleLairActivity_Cat_Church,E05_MQ03,ToggleLairActivity,,,C3E3F068493C3E7546E4B9A13A994E87,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/C3E3F068493C3E7546E4B9A13A994E87.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E05_MQ03.cfg,E05_MQ03_ToggleLairActivity_PumpStation_Zombie,E05_MQ03,ToggleLairActivity,,,20AFDF974D186AFBC106648F05AEC66D,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/20AFDF974D186AFBC106648F05AEC66D.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E05_SQ01_OWL.cfg,E05_SQ01_OWL_ToggleLairActivity,E05_SQ01_OWL,ToggleLairActivity,,,22B35B8444EABFDA4AFFF88B200D90DD,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/22B35B8444EABFDA4AFFF88B200D90DD.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E05_SQ01_OWL.cfg,E05_SQ01_OWL_ToggleLairActivity_1,E05_SQ01_OWL,ToggleLairActivity,,,22B35B8444EABFDA4AFFF88B200D90DD,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/22B35B8444EABFDA4AFFF88B200D90DD.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_EQ01_P.cfg,E07_EQ01_P_ToggleLairActivity,E07_EQ01_P,ToggleLairActivity,,,F64E5FD14276B7683A39EEB75DC3E0A2,,,,,false,true,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/F64E5FD14276B7683A39EEB75DC3E0A2.cfg,WorldMap_WP,NodePrototypeVersion=1;BrokenGameDataFilter=EBrokenGameDataFilter::UnderDraftComment
Base,GameLite/GameData/QuestNodePrototypes/E07_EQ01_P.cfg,E07_EQ01_P_ToggleLairActivity_1,E07_EQ01_P,ToggleLairActivity,,,F64E5FD14276B7683A39EEB75DC3E0A2,,,,,true,true,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/F64E5FD14276B7683A39EEB75DC3E0A2.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_EQ02_P.cfg,E07_EQ02_P_ToggleLairActivity,E07_EQ02_P,ToggleLairActivity,,,CCCEA3EA425A7AAF59C6A29A8CB0AB14,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/CCCEA3EA425A7AAF59C6A29A8CB0AB14.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_EQ02_P.cfg,E07_EQ02_P_ToggleLairActivity_1,E07_EQ02_P,ToggleLairActivity,,,CCCEA3EA425A7AAF59C6A29A8CB0AB14,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/CCCEA3EA425A7AAF59C6A29A8CB0AB14.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ01.cfg,E07_MQ01_ToggleLairActivity_BP_LairSphere_TowerGuards,E07_MQ01,ToggleLairActivity,,,8675C44D445AE2F1EC9011B6D5F1DFE0,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/8675C44D445AE2F1EC9011B6D5F1DFE0.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ01.cfg,E07_MQ01_ToggleLairActivity_BP_LairSphere_TowerGuards2,E07_MQ01,ToggleLairActivity,,,4F447BD742F2EF955B5E2F893FD10171,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/4F447BD742F2EF955B5E2F893FD10171.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ01.cfg,E07_MQ01_ToggleLairActivity_BP_LairSphere_TowerGuards3,E07_MQ01,ToggleLairActivity,,,9D2697404AC27FADE1D5EDA653F72130,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/9D2697404AC27FADE1D5EDA653F72130.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ01_C02.cfg,E07_MQ01_C02_ToggleLairActivity_CheckpointCentral_Military,E07_MQ01_C02,ToggleLairActivity,,,6DC693184D37EE5A421176A86C9A7632,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/6DC693184D37EE5A421176A86C9A7632.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ01_C02.cfg,E07_MQ01_C02_ToggleLairActivity_CheckpointCentral_Monolith,E07_MQ01_C02,ToggleLairActivity,,,B91D2E4040F6F7DDB5981780D423FD7F,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/B91D2E4040F6F7DDB5981780D423FD7F.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ01_C02.cfg,E07_MQ01_C02_ToggleLairActivity_CheckpointSouth_Military,E07_MQ01_C02,ToggleLairActivity,,,4C4E94C14C3C8E8531B2ACAFD1C0895F,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/4C4E94C14C3C8E8531B2ACAFD1C0895F.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ01_C02.cfg,E07_MQ01_C02_ToggleLairActivity_CheckpointSouth_Monolith,E07_MQ01_C02,ToggleLairActivity,,,6DFDB9B843430F45F2FDA789838D051B,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/6DFDB9B843430F45F2FDA789838D051B.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ01_C02.cfg,E07_MQ01_C02_ToggleLairActivity_SphereCentral_Military,E07_MQ01_C02,ToggleLairActivity,,,BABC5EE4455883647FF170B10AFF8318,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/BABC5EE4455883647FF170B10AFF8318.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ01_C02.cfg,E07_MQ01_C02_ToggleLairActivity_SphereCentral_Monoloth,E07_MQ01_C02,ToggleLairActivity,,,33C4403A4552D4773CB5628EE6221964,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/33C4403A4552D4773CB5628EE6221964.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ01_C02.cfg,E07_MQ01_C02_ToggleLairActivity_Under_Rats,E07_MQ01_C02,ToggleLairActivity,,,51AC03C6484AD7875F437B9D566DD079,,,,,false,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/51AC03C6484AD7875F437B9D566DD079.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ01_C02.cfg,E07_MQ01_C02_ToggleLairActivity_Under_Rats_1,E07_MQ01_C02,ToggleLairActivity,,,51AC03C6484AD7875F437B9D566DD079,,,,,true,false,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/51AC03C6484AD7875F437B9D566DD079.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ01_C02.cfg,E07_MQ01_C02_ToggleLairActivity_Under_Rats_2,E07_MQ01_C02,ToggleLairActivity,,,98C2B6624A9395BC5FB135B586BF8EB5,,,,,false,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/98C2B6624A9395BC5FB135B586BF8EB5.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ01_C02.cfg,E07_MQ01_C02_ToggleLairActivity_Under_Rats_3,E07_MQ01_C02,ToggleLairActivity,,,98C2B6624A9395BC5FB135B586BF8EB5,,,,,true,false,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/98C2B6624A9395BC5FB135B586BF8EB5.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ01_P.cfg,E07_MQ01_P_ToggleLairActivity_CheckpointCentral_Monolith,E07_MQ01_P,ToggleLairActivity,,,B91D2E4040F6F7DDB5981780D423FD7F,,,,,true,false,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/B91D2E4040F6F7DDB5981780D423FD7F.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ01_P.cfg,E07_MQ01_P_ToggleLairActivity_CheckpointSouth_Monolith,E07_MQ01_P,ToggleLairActivity,,,6DFDB9B843430F45F2FDA789838D051B,,,,,true,false,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/6DFDB9B843430F45F2FDA789838D051B.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ01_P.cfg,E07_MQ01_P_ToggleLairActivity_DugaLair_Off,E07_MQ01_P,ToggleLairActivity,,,E39DF67A4689CF1D058E299D830AD4A6,,,,,false,true,1,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ01_P.cfg,E07_MQ01_P_ToggleLairActivity_SphereCentral_Monoloth,E07_MQ01_P,ToggleLairActivity,,,33C4403A4552D4773CB5628EE6221964,,,,,true,false,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/33C4403A4552D4773CB5628EE6221964.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ03.cfg,E07_MQ03_ToggleLairActivity,E07_MQ03,ToggleLairActivity,,,A062E59E46F9C6B6124082972137DACB,,,,,false,true,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/A062E59E46F9C6B6124082972137DACB.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ03.cfg,E07_MQ03_ToggleLairActivity_1,E07_MQ03,ToggleLairActivity,,,A062E59E46F9C6B6124082972137DACB,,,,,true,false,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/A062E59E46F9C6B6124082972137DACB.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_MQ03.cfg,E07_MQ03_ToggleLairActivity_Rassvet,E07_MQ03,ToggleLairActivity,,,03E5FE234920CC59367D49BDC3DB9D10,,,,,false,true,2,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_SQ01_KillHub.cfg,E07_SQ01_KillHub_ToggleLairActivity,E07_SQ01_KillHub,ToggleLairActivity,,,D0EA64D441AB2ADA2D2FA89F7F33DF1A,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/D0EA64D441AB2ADA2D2FA89F7F33DF1A.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E07_SQ01_KillHub.cfg,E07_SQ01_KillHub_ToggleLairActivity_1,E07_SQ01_KillHub,ToggleLairActivity,,,609C7B0B47B4419F1AE063B98BA152B3,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/609C7B0B47B4419F1AE063B98BA152B3.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E08_EQ01.cfg,E08_EQ01_Protect_BP_Squad_Bayun,E08_EQ01,ProtectLairNPCSquadItem,,,A63639104646CB41418819A125CA4B94,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/E08_EQ01_LogicLevel_WP/A63639104646CB41418819A125CA4B94.cfg,WorldMap_WP/E08_EQ01_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E08_EQ01.cfg,E08_EQ01_Protect_BP_Squad_DolgovecDva,E08_EQ01,ProtectLairNPCSquadItem,,,C0517D404A20A066AE6B0CA6A7CC9294,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/E08_EQ01_LogicLevel_WP/C0517D404A20A066AE6B0CA6A7CC9294.cfg,WorldMap_WP/E08_EQ01_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E08_EQ01.cfg,E08_EQ01_Protect_BP_Squad_DolgovecOne,E08_EQ01,ProtectLairNPCSquadItem,,,B496E30144EDEFEAF0DD0A90D81AFC84,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/E08_EQ01_LogicLevel_WP/B496E30144EDEFEAF0DD0A90D81AFC84.cfg,WorldMap_WP/E08_EQ01_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E08_EQ01_P.cfg,E08_EQ01_P_ToggleLairActivity,E08_EQ01_P,ToggleLairActivity,,,5F1D6087486FF33FEB788D827FEE6E67,,,,,false,true,2,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E08_EQ01_P.cfg,E08_EQ01_P_ToggleLairActivity_1,E08_EQ01_P,ToggleLairActivity,,,5F1D6087486FF33FEB788D827FEE6E67,,,,,true,false,1,,,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E08_EQ02.cfg,E08_EQ02_Protect_Snork,E08_EQ02,ProtectLairNPCSquadItem,,,FCDD9A9E4CF941AFC368F1A8A709EBBC,,,,,,,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/E08_EQ02_LogicLevel_WP/FCDD9A9E4CF941AFC368F1A8A709EBBC.cfg,WorldMap_WP/E08_EQ02_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E08_MQ01.cfg,E08_MQ01_ProtectLairNPCSquadItem_BP_NPCPlaceholder_E08_MQ01_Chimera,E08_MQ01,ProtectLairNPCSquadItem,,,5DFC415A4308825F3E7D2E8126133975,,,,,,,2,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/E08_MQ01_LogicLevel_WP/5DFC415A4308825F3E7D2E8126133975.cfg,WorldMap_WP/E08_MQ01_LogicLevel_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E08_MQ01.cfg,E08_MQ01_ToggleLairActivity_MirrorLair_Off,E08_MQ01,ToggleLairActivity,,,C00371B042D30D4F9CD481B59D1B30B5,,,,,false,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/C00371B042D30D4F9CD481B59D1B30B5.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E08_MQ01.cfg,E08_MQ01_ToggleLairActivity_MirrorLair_Off_1,E08_MQ01,ToggleLairActivity,,,6D043AED4DD707B599814CB3E5243237,,,,,false,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/6D043AED4DD707B599814CB3E5243237.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E08_MQ01.cfg,E08_MQ01_ToggleLairActivity_MirrorLair_Off_2,E08_MQ01,ToggleLairActivity,,,784DA5574B5DB53B4B737D952AC858A1,,,,,false,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/784DA5574B5DB53B4B737D952AC858A1.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E08_MQ01.cfg,E08_MQ01_ToggleLairActivity_MirrorLair_On,E08_MQ01,ToggleLairActivity,,,C00371B042D30D4F9CD481B59D1B30B5,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/C00371B042D30D4F9CD481B59D1B30B5.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E08_MQ01.cfg,E08_MQ01_ToggleLairActivity_MirrorLair_On_1,E08_MQ01,ToggleLairActivity,,,6D043AED4DD707B599814CB3E5243237,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/6D043AED4DD707B599814CB3E5243237.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E08_MQ01.cfg,E08_MQ01_ToggleLairActivity_MirrorLair_On_2,E08_MQ01,ToggleLairActivity,,,784DA5574B5DB53B4B737D952AC858A1,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/784DA5574B5DB53B4B737D952AC858A1.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E08_MQ03.cfg,E08_MQ03_ToggleLairActivity_AgropromPoltergeistActivate,E08_MQ03,ToggleLairActivity,,,FD1DD4AE4B2FA43200367B9687DF9E44,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/FD1DD4AE4B2FA43200367B9687DF9E44.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E08_MQ03.cfg,E08_MQ03_ToggleLairActivity_AgropromPoltergeistDespawn,E08_MQ03,ToggleLairActivity,,,FD1DD4AE4B2FA43200367B9687DF9E44,,,,,false,true,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/FD1DD4AE4B2FA43200367B9687DF9E44.cfg,WorldMap_WP,NodePrototypeVersion=1
Base,GameLite/GameData/QuestNodePrototypes/E08_MQ03_P.cfg,E08_MQ03_P_ToggleLairActivity_X5Bloodsucker_1,E08_MQ03_P,ToggleLairActivity,,,BC1FB04A4785A5B3C24E238096F572C2,,,,,true,false,1,GameLite/GameData/SpawnActorPrototypes/WorldMap_WP/BC1FB04A4785A5B3C24E238096F572C2.cfg,WorldMap_WP,NodePrototypeVersion=1
