Source,LairPrototypeSID,Faction,FactionPriority,PlayerRank,MaxSpawnQuantity,InitialSpawnQuantityPercent,InitialSpawnQuantityRespawnTimeSeconds,MaxSpawnQuantityRespawnTimeSeconds,WipeRespawnTimeoutSeconds,Archetype,MinQuantityPerArchetype,SpawnWeight
base,Monolith,Monolith,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_CloseCombat,1,1.0
base,Monolith,Monolith,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Recon,1,1.0
base,Monolith,Monolith,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Stormtrooper,1,1.0
base,Monolith,Monolith,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Sniper,0,0
base,Monolith,Monolith,3,Veteran,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_CloseCombat,1,1.0
base,Monolith,Monolith,3,Veteran,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Recon,1,1.0
base,Monolith,Monolith,3,Veteran,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Stormtrooper,3,1.0
base,Monolith,Monolith,3,Veteran,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Sniper,1,0.2
base,Monolith,Monolith,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_CloseCombat,1,1.0
base,Monolith,Monolith,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Recon,1,1.0
base,Monolith,Monolith,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Stormtrooper,3,1.0
base,Monolith,Monolith,3,Master,8,0.5,180.0,480.0,480.0,GeneralNPC_Monolith_Sniper,1,0.2
base,Duty,Duty,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_CloseCombat,1,1.0
base,Duty,Duty,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Recon,4,1.0
base,Duty,Duty,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Stormtrooper,0,0
base,Duty,Duty,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Sniper,0,0
base,Duty,Duty,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Heavy,0,0
base,Duty,Duty,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_CloseCombat,1,1.0
base,Duty,Duty,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Recon,1,1.0
base,Duty,Duty,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Stormtrooper,1,1.0
base,Duty,Duty,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Sniper,0,0
base,Duty,Duty,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Heavy,0,0
base,Duty,Duty,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_CloseCombat,1,1.0
base,Duty,Duty,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Recon,0,1.0
base,Duty,Duty,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Stormtrooper,3,1.0
base,Duty,Duty,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Sniper,1,0.2
base,Duty,Duty,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Heavy,0,0
base,Duty,Duty,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_CloseCombat,1,1.0
base,Duty,Duty,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Recon,1,1.0
base,Duty,Duty,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Stormtrooper,2,1.0
base,Duty,Duty,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Sniper,1,0.2
base,Duty,Duty,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Duty_Heavy,0,0.5
base,Noon,Noon,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Noon_CloseCombat,0,1.0
base,Noon,Noon,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Recon,2,1.0
base,Noon,Noon,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Stormtrooper,2,1.0
base,Noon,Noon,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Noon_CloseCombat,1,1.0
base,Noon,Noon,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Recon,1,1.0
base,Noon,Noon,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Stormtrooper,1,1.0
base,Noon,Noon,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Noon_CloseCombat,1,1.0
base,Noon,Noon,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Recon,1,1.0
base,Noon,Noon,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Stormtrooper,3,1.0
base,Noon,Noon,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Noon_CloseCombat,1,1.0
base,Noon,Noon,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Recon,1,1.0
base,Noon,Noon,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Noon_Stormtrooper,3,1.0
base,Scientists,Scientists,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Recon,1,1.0
base,Scientists,Scientists,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Stormtrooper,1,1.0
base,Scientists,Scientists,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Recon,4,1.0
base,Scientists,Scientists,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Stormtrooper,1,1.0
base,Scientists,Scientists,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Recon,1,1.0
base,Scientists,Scientists,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Stormtrooper,4,1.0
base,Scientists,Scientists,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Recon,1,1.0
base,Scientists,Scientists,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Scientists_Stormtrooper,3,1.0
base,Spark,Spark,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_CloseCombat,4,1.0
base,Spark,Spark,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Recon,1,1.0
base,Spark,Spark,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Stormtrooper,0,0
base,Spark,Spark,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Sniper,0,0
base,Spark,Spark,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_CloseCombat,1,1.0
base,Spark,Spark,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Recon,1,1.0
base,Spark,Spark,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Stormtrooper,1,1.0
base,Spark,Spark,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Sniper,0,0.2
base,Spark,Spark,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_CloseCombat,1,1.0
base,Spark,Spark,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Recon,0,1.0
base,Spark,Spark,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Stormtrooper,3,1.0
base,Spark,Spark,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Sniper,1,0.2
base,Spark,Spark,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_CloseCombat,1,1.0
base,Spark,Spark,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Recon,0,1.0
base,Spark,Spark,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Stormtrooper,3,1.0
base,Spark,Spark,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Spark_Sniper,1,0.2
base,Corpus,Corpus,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_CloseCombat,1,1.0
base,Corpus,Corpus,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Recon,4,1.0
base,Corpus,Corpus,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Stormtrooper,0,0
base,Corpus,Corpus,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Sniper,0,0
base,Corpus,Corpus,3,Newbie,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Heavy,0,0
base,Corpus,Corpus,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_CloseCombat,0,1.0
base,Corpus,Corpus,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Recon,1,1.0
base,Corpus,Corpus,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Stormtrooper,2,1.0
base,Corpus,Corpus,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Sniper,0,0
base,Corpus,Corpus,3,Experienced,6,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Heavy,0,0
base,Corpus,Corpus,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_CloseCombat,1,1.0
base,Corpus,Corpus,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Recon,1,1.0
base,Corpus,Corpus,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Stormtrooper,2,1.0
base,Corpus,Corpus,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Sniper,0,0
base,Corpus,Corpus,3,Veteran,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Heavy,1,0.2
base,Corpus,Corpus,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_CloseCombat,0,1.0
base,Corpus,Corpus,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Recon,0,1.0
base,Corpus,Corpus,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Stormtrooper,3,1.0
base,Corpus,Corpus,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Sniper,1,0.2
base,Corpus,Corpus,3,Master,7,0.5,180.0,480.0,480.0,GeneralNPC_Corpus_Heavy,1,0.2
base,GuardNeutrals,Neutrals,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Neutral_CloseCombat,1,1.0
base,GuardNeutrals,Neutrals,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Neutral_Recon,1,1.0
base,GuardNeutrals,Neutrals,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Neutral_Stormtrooper,1,1.0
base,GuardNeutrals,Neutrals,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Neutral_CloseCombat,1,1.0
base,GuardNeutrals,Neutrals,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Neutral_Recon,1,1.0
base,GuardNeutrals,Neutrals,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Neutral_Stormtrooper,1,1.0
base,GuardNeutrals,Neutrals,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Neutral_CloseCombat,1,1.0
base,GuardNeutrals,Neutrals,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Neutral_Recon,1,1.0
base,GuardNeutrals,Neutrals,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Neutral_Stormtrooper,1,1.0
base,GuardNeutrals,Neutrals,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Neutral_CloseCombat,1,1.0
base,GuardNeutrals,Neutrals,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Neutral_Recon,1,1.0
base,GuardNeutrals,Neutrals,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Neutral_Stormtrooper,1,1.0
base,GuardNeutrals_Sniper,Neutrals,3,Newbie,1,1.0,180.0,480.0,480.0,GuardNPC_Neutral_Sniper,1,1.0
base,GuardNeutrals_Sniper,Neutrals,3,Experienced,1,1.0,180.0,480.0,480.0,GuardNPC_Neutral_Sniper,1,1.0
base,GuardNeutrals_Sniper,Neutrals,3,Veteran,1,1.0,180.0,480.0,480.0,GuardNPC_Neutral_Sniper,1,1.0
base,GuardNeutrals_Sniper,Neutrals,3,Master,1,1.0,180.0,480.0,480.0,GuardNPC_Neutral_Sniper,1,1.0
base,GuardDiggers,Diggers,3,Newbie,7,0.5,6.0,30.0,30.0,GuardNPC_Digger_CloseCombat,1,1.0
base,GuardDiggers,Diggers,3,Newbie,7,0.5,6.0,30.0,30.0,GuardNPC_Digger_Recon,1,1.0
base,GuardDiggers,Diggers,3,Newbie,7,0.5,6.0,30.0,30.0,GuardNPC_Digger_Stormtrooper,1,1.0
base,GuardDiggers,Diggers,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Digger_CloseCombat,1,1.0
base,GuardDiggers,Diggers,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Digger_Recon,1,1.0
base,GuardDiggers,Diggers,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Digger_Stormtrooper,1,1.0
base,GuardDiggers,Diggers,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Digger_CloseCombat,1,1.0
base,GuardDiggers,Diggers,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Digger_Recon,1,1.0
base,GuardDiggers,Diggers,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Digger_Stormtrooper,1,1.0
base,GuardDiggers,Diggers,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Digger_CloseCombat,1,1.0
base,GuardDiggers,Diggers,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Digger_Recon,1,1.0
base,GuardDiggers,Diggers,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Digger_Stormtrooper,1,1.0
base,GuardDiggers_Sniper,Diggers,3,Newbie,1,1.0,180.0,480.0,480.0,GuardNPC_Digger_Sniper,1,1.0
base,GuardDiggers_Sniper,Diggers,3,Experienced,1,1.0,180.0,480.0,480.0,GuardNPC_Digger_Sniper,1,1.0
base,GuardDiggers_Sniper,Diggers,3,Veteran,1,1.0,180.0,480.0,480.0,GuardNPC_Digger_Sniper,1,1.0
base,GuardDiggers_Sniper,Diggers,3,Master,1,1.0,180.0,480.0,480.0,GuardNPC_Digger_Sniper,1,1.0
base,GuardVarta,Varta,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Varta_CloseCombat,1,1.0
base,GuardVarta,Varta,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Varta_Recon,1,1.0
base,GuardVarta,Varta,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Varta_Stormtrooper,1,1.0
base,GuardVarta,Varta,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Varta_Heavy,1,1.0
base,GuardVarta,Varta,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Varta_CloseCombat,1,1.0
base,GuardVarta,Varta,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Varta_Recon,1,1.0
base,GuardVarta,Varta,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Varta_Stormtrooper,1,1.0
base,GuardVarta,Varta,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Varta_Heavy,1,1.0
base,GuardVarta,Varta,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Varta_CloseCombat,1,1.0
base,GuardVarta,Varta,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Varta_Recon,1,1.0
base,GuardVarta,Varta,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Varta_Stormtrooper,1,1.0
base,GuardVarta,Varta,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Varta_Heavy,1,1.0
base,GuardVarta,Varta,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Varta_CloseCombat,1,1.0
base,GuardVarta,Varta,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Varta_Recon,1,1.0
base,GuardVarta,Varta,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Varta_Stormtrooper,1,1.0
base,GuardVarta,Varta,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Varta_Heavy,1,1.0
base,GuardVarta_Sniper,Varta,3,Newbie,1,1.0,180.0,480.0,480.0,GuardNPC_Varta_Sniper,1,1.0
base,GuardVarta_Sniper,Varta,3,Experienced,1,1.0,180.0,480.0,480.0,GuardNPC_Varta_Sniper,1,1.0
base,GuardVarta_Sniper,Varta,3,Veteran,1,1.0,180.0,480.0,480.0,GuardNPC_Varta_Sniper,1,1.0
base,GuardVarta_Sniper,Varta,3,Master,1,1.0,180.0,480.0,480.0,GuardNPC_Varta_Sniper,1,1.0
base,GuardNoon,Noon,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Noon_CloseCombat,1,1.0
base,GuardNoon,Noon,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Noon_Recon,1,1.0
base,GuardNoon,Noon,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Noon_Stormtrooper,1,1.0
base,GuardNoon,Noon,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Noon_CloseCombat,1,1.0
base,GuardNoon,Noon,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Noon_Recon,1,1.0
base,GuardNoon,Noon,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Noon_Stormtrooper,1,1.0
base,GuardNoon,Noon,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Noon_CloseCombat,1,1.0
base,GuardNoon,Noon,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Noon_Recon,1,1.0
base,GuardNoon,Noon,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Noon_Stormtrooper,1,1.0
base,GuardNoon,Noon,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Noon_CloseCombat,1,1.0
base,GuardNoon,Noon,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Noon_Recon,1,1.0
base,GuardNoon,Noon,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Noon_Stormtrooper,1,1.0
base,GuardFreedom,Freedom,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Freedom_CloseCombat,1,1.0
base,GuardFreedom,Freedom,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Freedom_Recon,1,1.0
base,GuardFreedom,Freedom,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Freedom_Stormtrooper,1,1.0
base,GuardFreedom,Freedom,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Freedom_CloseCombat,1,1.0
base,GuardFreedom,Freedom,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Freedom_Recon,1,1.0
base,GuardFreedom,Freedom,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Freedom_Stormtrooper,1,1.0
base,GuardFreedom,Freedom,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Freedom_CloseCombat,1,1.0
base,GuardFreedom,Freedom,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Freedom_Recon,1,1.0
base,GuardFreedom,Freedom,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Freedom_Stormtrooper,1,1.0
base,GuardFreedom,Freedom,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Freedom_CloseCombat,1,1.0
base,GuardFreedom,Freedom,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Freedom_Recon,1,1.0
base,GuardFreedom,Freedom,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Freedom_Stormtrooper,1,1.0
base,GuardFreedom_Sniper,Freedom,3,Newbie,1,1.0,180.0,480.0,480.0,GuardNPC_Freedom_Sniper,1,1.0
base,GuardFreedom_Sniper,Freedom,3,Experienced,1,1.0,180.0,480.0,480.0,GuardNPC_Freedom_Sniper,1,1.0
base,GuardFreedom_Sniper,Freedom,3,Veteran,1,1.0,180.0,480.0,480.0,GuardNPC_Freedom_Sniper,1,1.0
base,GuardFreedom_Sniper,Freedom,3,Master,1,1.0,180.0,480.0,480.0,GuardNPC_Freedom_Sniper,1,1.0
base,GuardDuty,Duty,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Duty_CloseCombat,1,1.0
base,GuardDuty,Duty,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Duty_Recon,1,1.0
base,GuardDuty,Duty,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Duty_Stormtrooper,1,1.0
base,GuardDuty,Duty,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Duty_Heavy,1,1.0
base,GuardDuty,Duty,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Duty_CloseCombat,1,1.0
base,GuardDuty,Duty,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Duty_Recon,1,1.0
base,GuardDuty,Duty,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Duty_Stormtrooper,1,1.0
base,GuardDuty,Duty,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Duty_Heavy,1,1.0
base,GuardDuty,Duty,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Duty_CloseCombat,1,1.0
base,GuardDuty,Duty,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Duty_Recon,1,1.0
base,GuardDuty,Duty,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Duty_Stormtrooper,1,1.0
base,GuardDuty,Duty,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Duty_Heavy,1,1.0
base,GuardDuty,Duty,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Duty_CloseCombat,1,1.0
base,GuardDuty,Duty,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Duty_Recon,1,1.0
base,GuardDuty,Duty,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Duty_Stormtrooper,1,1.0
base,GuardDuty,Duty,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Duty_Heavy,1,1.0
base,GuardDuty_Sniper,Duty,3,Newbie,1,1.0,180.0,480.0,480.0,GuardNPC_Duty_Sniper,1,1.0
base,GuardDuty_Sniper,Duty,3,Experienced,1,1.0,180.0,480.0,480.0,GuardNPC_Duty_Sniper,1,1.0
base,GuardDuty_Sniper,Duty,3,Veteran,1,1.0,180.0,480.0,480.0,GuardNPC_Duty_Sniper,1,1.0
base,GuardDuty_Sniper,Duty,3,Master,1,1.0,180.0,480.0,480.0,GuardNPC_Duty_Sniper,1,1.0
base,GuardCorpus,Corpus,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Corpus_CloseCombat,1,1.0
base,GuardCorpus,Corpus,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Corpus_Recon,1,1.0
base,GuardCorpus,Corpus,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Corpus_Stormtrooper,1,1.0
base,GuardCorpus,Corpus,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Corpus_Heavy,1,1.0
base,GuardCorpus,Corpus,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Corpus_CloseCombat,1,1.0
base,GuardCorpus,Corpus,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Corpus_Recon,1,1.0
base,GuardCorpus,Corpus,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Corpus_Stormtrooper,1,1.0
base,GuardCorpus,Corpus,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Corpus_Heavy,1,1.0
base,GuardCorpus,Corpus,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Corpus_CloseCombat,1,1.0
base,GuardCorpus,Corpus,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Corpus_Recon,1,1.0
base,GuardCorpus,Corpus,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Corpus_Stormtrooper,1,1.0
base,GuardCorpus,Corpus,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Corpus_Heavy,1,1.0
base,GuardCorpus,Corpus,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Corpus_CloseCombat,1,1.0
base,GuardCorpus,Corpus,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Corpus_Recon,1,1.0
base,GuardCorpus,Corpus,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Corpus_Stormtrooper,1,1.0
base,GuardCorpus,Corpus,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Corpus_Heavy,1,1.0
base,GuardCorpus_Sniper,Corpus,3,Newbie,1,1.0,180.0,480.0,480.0,GuardNPC_Corpus_Sniper,1,1.0
base,GuardCorpus_Sniper,Corpus,3,Experienced,1,1.0,180.0,480.0,480.0,GuardNPC_Corpus_Sniper,1,1.0
base,GuardCorpus_Sniper,Corpus,3,Veteran,1,1.0,180.0,480.0,480.0,GuardNPC_Corpus_Sniper,1,1.0
base,GuardCorpus_Sniper,Corpus,3,Master,1,1.0,180.0,480.0,480.0,GuardNPC_Corpus_Sniper,1,1.0
base,GuardMonolith,Monolith,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Monolith_CloseCombat,1,1.0
base,GuardMonolith,Monolith,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Monolith_Recon,1,1.0
base,GuardMonolith,Monolith,3,Newbie,7,0.5,180.0,480.0,480.0,GuardNPC_Monolith_Stormtrooper,1,1.0
base,GuardMonolith,Monolith,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Monolith_CloseCombat,1,1.0
base,GuardMonolith,Monolith,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Monolith_Recon,1,1.0
base,GuardMonolith,Monolith,3,Experienced,7,0.5,180.0,480.0,480.0,GuardNPC_Monolith_Stormtrooper,1,1.0
base,GuardMonolith,Monolith,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Monolith_CloseCombat,1,1.0
base,GuardMonolith,Monolith,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Monolith_Recon,1,1.0
base,GuardMonolith,Monolith,3,Veteran,8,0.5,180.0,480.0,480.0,GuardNPC_Monolith_Stormtrooper,1,1.0
base,GuardMonolith,Monolith,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Monolith_CloseCombat,1,1.0
base,GuardMonolith,Monolith,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Monolith_Recon,1,1.0
base,GuardMonolith,Monolith,3,Master,10,0.5,180.0,480.0,480.0,GuardNPC_Monolith_Stormtrooper,1,1.0
base,GuardMonolith_Sniper,Monolith,3,Newbie,1,1.0,180.0,480.0,480.0,GuardNPC_Monolith_Sniper,1,1.0
base,GuardMonolith_Sniper,Monolith,3,Experienced,1,1.0,180.0,480.0,480.0,GuardNPC_Monolith_Sniper,1,1.0
base,GuardMonolith_Sniper,Monolith,3,Veteran,1,1.0,180.0,480.0,480.0,GuardNPC_Monolith_Sniper,1,1.0
